Customer_ID,Customer_Status,Old_Class,Geographical_ID,CustCreationDate,Net_ Purchase(IRR),Avg_Invoice_Row_No,Waste_Rate,Rejected_Rate,Avg_Purchase_In_Month,Date_Of_Last_ Purchase,Unnamed: 11,Unnamed: 12
104858,Active,B,1,2019-02-03,1320885702.0,16.31276596,0.017648761,0.012469882,98,2022-01-30,,
104859,Active,B,1,2019-02-03,740068084.2,13.91315789,0.013078639,0.0,76,2022-01-31,,
104860,Active,C,1,2019-02-03,317336277.8,9.086206897,0.050686964,0.005030596,65,2022-02-02,,
104864,Active,A+,1,2019-02-03,448314774.4,11.35909091,0.0,0.158642719,44,2022-01-24,,
104868,Active,A,1,2019-02-03,2132674733.0,19.65897436,0.035435285,0.127829912,78,2022-02-03,,
104869,Active,B,1,2019-02-03,973888155.8,15.671875,0.20028461,0.241772477,65,2022-01-30,,
104880,Active,A,1,2019-02-03,244185964.0,5.496666667,0.048378626,0.134949749,58,2022-02-03,,
104883,Active,A,1,2019-02-03,1293774527.0,10.39615385,0.0,0.024516029,54,2022-02-02,,
104884,Active,B,1,2019-02-03,785889422.0,14.85263158,0.017428992,0.03864651,78,2022-01-31,,
104885,Active,A,1,2019-02-03,1832267435.0,17.52307692,0.021637003,0.000830195,83,2022-01-30,,
104888,Active,A,1,2019-02-03,683904242.3,13.26,0.071704243,0.160951793,63,2022-02-02,,
104889,Active,B,1,2019-02-03,642731562.2,17.31875,0.053736493,0.013454457,33,2022-01-31,,
104890,Active,C,1,2019-02-03,162703818.7,9.415384615,0.139100762,0.945417838,24,2022-01-30,,
104891,Active,C,1,2019-02-03,305320657.3,8.145833333,0.007390375,0.326782569,45,2022-02-03,,
104895,Active,B,1,2019-02-03,1328309635.0,15.81,0.038807127,0.02601482,80,2022-02-03,,
104896,Active,B,1,2019-02-03,431951164.2,13.48666667,0.01799241,0.176911879,31,2022-02-02,,
104900,Active,A,1,2019-02-03,1637963370.0,19.46052632,0.109453229,0.219022716,78,2022-01-31,,
104905,Active,B,1,2019-02-03,401325850.8,16.7875,0.358943017,0.628947445,18,2022-01-30,,
104906,Active,A,1,2019-02-03,1280533694.0,14.77959184,0.038819471,0.128550057,92,2022-02-03,,
104910,Active,C,1,2019-02-03,222913552.6,9.52,0.003506903,0.025951394,20,2022-01-24,,
104914,Active,B,1,2019-02-03,712710170.4,12.21875,0.032998242,0.084524014,60,2022-01-25,,
104919,Active,B,1,2019-02-03,428411607.8,6.006666667,0.00333383,0.14481826,58,2022-01-24,,
104921,Active,C,1,2019-02-03,83511892.44,7.48,0.141351746,0.527431234,13,2022-01-24,,
104922,Active,C,1,2019-02-03,329146525.1,8.985714286,0.0,0.640404866,26,2022-02-03,,
104926,Active,C,1,2019-02-03,316471460.2,14.92222222,0.163523144,0.011133748,22,2022-01-25,,
104927,Active,B,1,2019-02-03,724161538.8,9.9,0.017923593,0.157565639,69,2022-01-25,,
104929,Active,C,1,2019-02-03,915170971.6,8.471186441,0.009033111,0.101499517,117,2022-02-03,,
104936,Active,A,1,2019-02-03,1309860502.0,15.46190476,0.039561645,0.039828957,85,2022-02-03,,
104941,Active,B,1,2019-02-03,1744693194.0,21.05806452,0.080583603,0.054456984,69,2022-02-02,,
104942,Active,C,1,2019-02-03,923062863.2,13.94,0.030756283,0.010312369,80,2022-02-03,,
104944,Active,C,1,2019-02-03,345171742.2,19.47272727,0.18532604,0.833153666,22,2022-01-31,,
104946,Active,A,1,2019-02-03,290400367.0,6.868,0.002012531,0.164132301,51,2022-02-03,,
104949,Active,C,1,2019-02-03,415312358.0,9.103225806,0.021097742,0.0187522,65,2022-02-03,,
104951,Active,B,1,2019-02-03,1175411920.0,13.80238095,0.025249518,0.034908323,87,2022-02-02,,
104952,Active,B,1,2019-02-03,2440952587.0,13.67555556,0.014643444,0.0,94,2022-02-02,,
104953,Active,C,1,2019-02-03,2359577951.0,8.095238095,0.000127781,0.016676848,42,2022-02-02,,
104955,Active,B,1,2019-02-03,1210058363.0,16.02121212,0.008519262,0.0,69,2022-02-02,,
104957,Active,B,1,2019-02-03,1250424942.0,13.94,0.032887454,0.053479341,80,2022-01-30,,
104958,Active,C,1,2019-02-03,435398832.0,13.6,0.047099016,0.600890481,40,2022-02-03,,
104965,Active,C,1,2019-02-03,90839443.08,16.15,0.309981478,0.06474313,4,2022-01-30,,
104968,Active,C,1,2019-02-03,212556408.6,8.238461538,0.038179882,0.614025917,31,2022-01-31,,
104969,Active,C,1,2019-02-03,57959246.16,13.03333333,0.120045919,3.688779822,6,2022-02-03,,
104970,Active,C,1,2019-02-03,469794385.3,9.284615385,0.051090545,0.019282913,54,2022-01-31,,
104971,Active,C,1,2019-02-03,370102126.3,7.771428571,0.009749884,0.469150499,29,2022-01-31,,
104972,Active,C,1,2019-02-03,187567478.6,28.9,0.0,1.862321551,8,2022-01-30,,
104976,Active,B,1,2019-02-03,809344901.5,27.66363636,0.201344786,0.243632298,26,2022-01-30,,
104977,Active,A,1,2019-02-03,1467066643.0,18.20243902,0.019932005,0.013667485,83,2022-01-31,,
104978,Active,C,1,2019-02-03,224261563.8,8.5,0.014199782,0.397512267,35,2022-01-30,,
104986,Active,B,1,2019-02-03,450833834.6,9.807692308,0.018891573,0.23548527,51,2022-01-30,,
104987,Active,A,1,2019-02-03,1364718998.0,17.306,0.039668156,0.000340421,105,2022-02-03,,
104989,Active,C,1,2019-02-03,165879395.9,11.61666667,0.065435923,0.104701027,13,2022-01-25,,
104990,Active,B,1,2019-02-03,637216643.5,9.510810811,0.026749143,0.303377585,76,2022-01-30,,
104999,Active,A,1,2019-02-03,1039475787.0,16.19047619,0.01771193,0.279952678,38,2022-01-25,,
105000,Active,B,1,2019-02-03,1049435659.0,12.7,0.052999976,0.139416898,69,2022-02-03,,
105001,Active,B,1,2019-02-03,1088409334.0,13.98387097,0.045833882,0.082238117,60,2022-01-30,,
105003,Active,B,1,2019-02-03,1289611119.0,15.60357143,0.023860644,0.071807955,53,2022-01-29,,
105004,Active,B,1,2019-02-03,1203477457.0,16.75714286,0.059499886,0.134087733,62,2022-02-03,,
105005,Active,A,1,2019-02-03,133342544.2,7.31,0.0,0.0,20,2022-01-30,,
105008,Active,A,1,2019-02-03,1211602137.0,18.292,0.162910939,0.141895003,58,2022-02-03,,
105010,Active,A+,1,2019-02-03,2831035359.0,19.11754386,0.007625199,0.064386311,121,2022-01-31,,
105011,Active,B,1,2019-02-03,814561863.0,12.4037037,0.044014184,0.045126582,58,2022-01-31,,
105012,Active,B,1,2019-02-03,973601710.3,20.15714286,0.145238026,0.041937728,51,2022-01-31,,
105013,Active,C,1,2019-02-03,660262641.8,10.625,0.043592458,0.052270415,72,2022-02-03,,
105017,Active,A,1,2019-02-03,1944530517.0,14.246,0.005951506,0.0,108,2022-01-31,,
105020,Active,B,1,2019-02-03,1009023975.0,23.7,0.051993608,0.082719203,35,2022-01-25,,
105021,Active,B,1,2019-02-03,1283963600.0,19.57575758,0.200224541,7.89647e-06,69,2022-01-29,,
105022,Active,B,1,2019-02-03,1470626838.0,22.6173913,0.014839648,0.071847599,53,2022-02-02,,
105026,Active,C,1,2019-02-03,613255063.3,9.403125,0.001234213,0.02492627,62,2022-02-02,,
105029,Active,B,1,2019-02-03,1418358196.0,15.13414634,0.014955964,0.113230954,83,2022-01-31,,
105030,Active,A,1,2019-02-03,1151928853.0,16.94137931,0.037665645,0.049474723,60,2022-02-03,,
105031,Active,B,1,2019-02-03,939230917.8,29.1,0.054797256,0.0,35,2022-01-29,,
105032,Active,B,1,2019-02-03,467284837.2,8.869565217,0.164250647,0.009205618,49,2022-01-31,,
105033,Active,B,1,2019-02-03,2221961280.0,27.2,0.050726167,0.105868369,69,2022-01-30,,
105035,Active,B,1,2019-02-03,573059997.1,10.07857143,0.002233782,0.262662096,53,2022-02-03,,
105037,Active,C,1,2019-02-03,73336838.4,6.071428571,0.117250364,1.376753774,15,2022-02-03,,
105039,Active,B,1,2019-02-03,756752465.3,16.8,0.020015094,0.124087641,42,2022-01-30,,
105042,Active,B,1,2019-02-03,907989719.4,15.96969697,0.071326219,0.014503885,72,2022-01-30,,
105051,Active,B,1,2019-02-03,1107023822.0,15.0025,0.078045068,0.132771874,85,2022-01-31,,
105053,Active,C,1,2019-02-03,135018772.8,8.036363636,0.078494647,0.101490092,24,2022-01-25,,
105054,Active,C,1,2019-02-03,67256210.64,4.193333333,0.0,0.16306306,35,2022-02-03,,
105057,Active,B,1,2019-02-03,1271987549.0,20.03043478,0.088595903,0.164906788,49,2022-01-24,,
105059,Active,C,1,2019-02-03,221760157.6,8.688888889,0.03074572,0.283388781,38,2022-01-29,,
105060,Active,B,1,2019-02-03,702260100.5,17.6375,0.2265327,0.019265522,36,2022-01-25,,
105061,Active,B,1,2019-02-03,1080979544.0,24.93333333,0.037746422,0.067615331,51,2022-02-03,,
105062,Active,C,1,2019-02-03,190215643.9,6.0,0.07119399,0.246895806,35,2022-02-02,,
105066,Active,A,1,2019-02-03,1215776017.0,18.7,0.054941756,0.018639973,56,2022-02-02,,
105067,Active,A,1,2019-02-03,1306897954.0,24.51290323,0.011829903,0.161365705,60,2022-01-30,,
105068,Active,B,1,2019-02-03,748754197.9,18.61052632,0.100418385,0.469359541,38,2022-02-02,,
105070,Active,C,1,2019-02-03,872750110.1,18.5,0.179480518,0.269990494,36,2022-01-30,,
105071,Active,A,1,2019-02-03,799441580.2,11.82916667,0.030504642,0.277741865,49,2022-01-31,,
105072,Active,B,1,2019-02-03,1659420462.0,22.471875,0.017928848,0.0,69,2022-01-31,,
105073,Active,C,1,2019-02-03,153239461.2,7.572727273,0.123930543,0.869887126,26,2022-02-02,,
105081,Active,B,1,2019-02-03,1348783198.0,17.41351351,0.041123474,0.0,76,2022-01-29,,
105086,Active,B,1,2019-02-03,1245822025.0,19.49333333,0.061205039,0.239511509,63,2022-02-03,,
105089,Active,C,1,2019-02-03,388834346.4,11.016,0.005008821,0.604162858,47,2022-01-29,,
105093,Active,B,1,2019-02-03,1418473945.0,13.440625,0.0240527,0.029651913,65,2022-02-02,,
105095,Active,B,1,2019-02-03,1678701615.0,18.4,0.029016827,0.145857815,71,2022-02-02,,
105102,Active,B,1,2019-02-03,618571229.9,8.44516129,0.00988112,0.059087213,63,2022-02-03,,
105103,Active,A,1,2019-02-03,1935278966.0,14.52285714,0.011369809,0.177085248,74,2022-01-31,,
105107,Active,B,1,2019-02-03,1300470180.0,18.275,0.015533195,0.013448028,69,2022-01-30,,
105109,Active,C,1,2019-02-03,352145876.9,25.84,0.361704784,0.994126057,18,2022-02-03,,
105110,Active,B,1,2019-02-03,1426831180.0,21.42,0.025841035,0.019292796,53,2022-02-03,,
105113,Active,B,1,2019-02-03,976409211.1,14.53225806,0.010368497,0.26209616,65,2022-02-03,,
105114,Active,C,1,2019-02-03,209904219.1,9.427272727,0.19804101,0.496977513,20,2022-02-03,,
105115,Active,B,1,2019-02-03,1811444558.0,31.6625,0.071751282,0.081649472,49,2022-01-24,,
105123,Active,C,4,2019-02-03,88560774.6,6.314285714,0.0,0.569398172,29,2022-01-31,,
105139,Active,B,4,2019-02-03,401621776.6,13.29090909,0.009828533,0.020820665,22,2022-02-02,,
105141,Active,C,4,2019-02-03,107799359.9,7.083333333,0.0,0.627157372,26,2022-02-02,,
105155,Active,C,4,2019-02-03,198510334.1,11.65714286,0.057903436,0.334900121,17,2022-01-25,,
105161,Active,B,4,2019-02-03,814207259.2,12.85625,0.027903034,0.19128677,67,2022-02-03,,
105163,Active,C,1,2019-02-03,276303801.8,7.976923077,0.063703417,0.264935374,26,2022-02-02,,
105165,Active,B,4,2019-02-03,657600041.9,11.59642857,0.009533833,0.013303182,62,2022-01-30,,
105166,Active,C,1,2019-02-03,2186045.76,3.4,0.0,25.68941176,4,2022-01-31,,
105172,Active,B,4,2019-02-03,772447907.8,11.33333333,0.029732983,0.183133346,62,2022-01-31,,
105178,Active,B,4,2019-02-03,673455316.9,9.107142857,0.036329364,0.1974617,83,2022-01-24,,
105181,Active,B,4,2019-02-03,809672325.5,15.00689655,0.005622901,0.116160783,56,2022-01-24,,
105184,Active,C,4,2019-02-03,485939309.3,13.77,0.051507385,0.002869073,40,2022-01-31,,
105189,Active,A,1,2019-02-03,954036936.8,12.56785714,0.018943276,0.336857596,56,2022-02-03,,
105190,Active,C,1,2019-02-03,806231078.2,14.42820513,0.001084986,0.36923372,83,2022-01-31,,
105191,Active,B,1,2019-02-03,4388427636.0,26.90434783,0.005191131,0.093960538,92,2022-02-02,,
105194,Active,A,1,2019-02-03,1748715342.0,18.28965517,0.005300181,0.097677422,60,2022-02-02,,
105195,Active,C,1,2019-02-03,171228298.7,7.31,0.018290751,0.017831124,45,2022-01-31,,
105198,Active,C,1,2019-02-03,882450739.4,16.09333333,0.0,1.011613053,63,2022-02-02,,
105200,Active,C,1,2019-02-03,362429855.6,7.528571429,0.157742988,0.167359523,44,2022-02-03,,
105202,Active,B,1,2019-02-03,431557912.1,11.19655172,0.078848441,0.191608144,63,2022-02-03,,
105204,Active,C,1,2019-02-03,204338134.9,9.228571429,0.0,0.482271575,17,2022-02-02,,
105208,Active,C,1,2019-02-03,238905436.1,10.90833333,0.001115459,0.213179436,24,2022-01-29,,
105211,Active,C,1,2019-02-03,41669223.0,7.366666667,0.511692745,1.43910226,6,2022-02-03,,
105216,Active,B,1,2019-02-03,1881969285.0,21.5516129,0.04347197,0.200100155,62,2022-01-30,,
105220,Active,B,1,2019-02-03,636489193.6,11.19655172,0.012274476,0.138648711,65,2022-02-03,,
105221,Active,C,1,2019-02-03,208615581.4,11.65714286,0.037688794,2.405102619,35,2022-02-03,,
105226,Active,B,1,2019-02-03,299031801.7,7.072,0.0,0.356721216,53,2022-02-03,,
105228,Active,A+,1,2019-02-03,3775144380.0,31.51538462,0.043326259,0.196712208,83,2022-02-02,,
105229,Active,B,1,2019-02-03,635873427.1,13.6,0.032116059,0.095098586,67,2022-02-03,,
105231,Active,A,1,2019-02-03,359650991.6,8.426086957,0.007755268,1.445274267,49,2022-01-30,,
105234,Active,B,1,2019-02-03,983046138.4,9.948148148,0.05324217,0.013779486,60,2022-01-31,,
105235,Active,B,1,2019-02-03,1563131085.0,13.82666667,0.058761036,0.121552314,90,2022-01-31,,
105237,Active,C,1,2019-02-03,1913864358.0,18.74473684,0.051352766,0.388357996,76,2022-02-02,,
105243,Active,C,1,2019-02-03,699855432.4,10.25151515,0.058213197,0.123607702,69,2022-01-29,,
105245,Active,A+,1,2019-02-03,4410343281.0,27.24047619,0.108516424,0.079226928,87,2022-02-02,,
105247,Active,B,1,2019-02-03,506124425.2,9.24375,0.009779147,0.0,63,2022-02-03,,
105254,Active,B,1,2019-02-03,1511966674.0,24.548,0.085044904,0.264831663,49,2022-01-24,,
105259,Active,B,4,2019-02-03,628277700.6,11.05,0.0159556,0.049122105,47,2022-01-30,,
105261,Active,C,4,2019-02-03,157840943.5,5.3125,0.0,1.254270261,49,2022-02-02,,
105266,Active,A+,4,2019-02-03,1396956162.0,21.0375,0.003961851,0.162524778,60,2022-01-31,,
105267,Active,C,4,2019-02-03,157558048.0,6.669230769,0.062147085,2.125587158,26,2022-02-02,,
105268,Active,C,4,2019-02-03,391585820.8,11.81904762,0.020423062,0.150813195,47,2022-01-31,,
105279,Active,C,4,2019-02-03,588930974.5,7.616,0.008158212,0.030822161,47,2022-01-29,,
105282,Active,B,4,2019-02-03,416685526.8,8.877777778,0.0,0.029611886,54,2022-01-30,,
105284,Active,C,4,2019-02-03,617895595.2,12.9625,0.056928298,0.160811811,49,2022-02-02,,
105294,Active,B,4,2019-02-03,598427710.3,8.338095238,0.008372176,0.08250343,81,2022-01-31,,
105295,Active,B,4,2019-02-03,940882796.0,19.89,0.005734386,0.024377646,42,2022-01-31,,
105296,Active,C,4,2019-02-03,162834652.0,5.8,0.0,0.194448534,35,2022-02-02,,
105317,Active,C,4,2019-02-03,90202974.24,7.48,0.0,0.322076715,9,2022-01-30,,
105318,Active,A+,4,2019-02-03,953450789.9,13.43809524,0.014739136,0.027479687,83,2022-02-03,,
105319,Active,B,4,2019-02-03,773693870.8,18.30769231,0.021431196,0.0,53,2022-02-03,,
105324,Active,A,4,2019-02-03,1252169365.0,22.03703704,0.0,0.018530038,53,2022-02-03,,
105328,Active,A,4,2019-02-03,1351792470.0,13.09459459,0.002169523,0.114849738,76,2022-02-03,,
105331,Active,C,4,2019-02-03,271890955.3,13.23571429,0.0,0.478325874,27,2022-02-03,,
105332,Active,C,4,2019-02-03,188048344.3,5.368421053,0.02420576,0.038798526,42,2022-02-03,,
105333,Active,B,4,2019-02-03,773681809.6,12.68928571,0.005758613,0.096659161,56,2022-02-03,,
105335,Active,C,4,2019-02-03,83094515.64,7.0125,0.0,0.08483714,15,2022-01-29,,
105336,Active,C,4,2019-02-03,197709643.7,6.442105263,0.016978145,0.413637127,36,2022-01-31,,
105337,Active,C,4,2019-02-03,372352246.9,7.65,0.065105742,0.013270453,51,2022-01-24,,
105342,Active,A,4,2019-02-03,121217581.7,9.957142857,0.0,0.0,29,2022-01-25,,
105345,Active,C,4,2019-02-03,147142811.9,6.044444444,0.0,0.131236102,38,2022-02-03,,
105349,Active,C,4,2019-02-03,186244773.1,10.05833333,0.0,0.02799539,26,2022-02-02,,
105350,Active,C,4,2019-02-03,450209062.2,7.933333333,0.046130456,0.0,65,2022-01-30,,
105354,Active,B,4,2019-02-03,287862706.4,8.654545455,0.054920827,0.119746212,40,2022-02-02,,
105360,Active,B,4,2019-02-03,201911389.6,9.546153846,0.003219982,0.037231495,24,2022-01-30,,
105370,Active,B,4,2019-02-03,712115049.4,11.67333333,0.114424712,0.100991331,58,2022-02-03,,
105375,Active,C,4,2019-02-03,291016201.8,7.760869565,0.020253586,0.169813234,47,2022-01-25,,
105380,Active,B,4,2019-02-03,548022302.5,8.7125,0.078046415,0.3090006,81,2022-02-03,,
105381,Active,C,4,2019-02-03,521318224.3,13.056,0.015832438,0.155242968,49,2022-02-03,,
105382,Active,C,4,2019-02-03,863067919.1,10.5,0.006040109,0.120824748,38,2022-02-03,,
105385,Active,A+,4,2019-02-03,2096758634.0,22.32666667,0.009115428,0.077032831,58,2022-02-03,,
105394,Active,B,4,2019-02-03,990124261.6,19.55,0.00043516,0.002623696,36,2022-01-25,,
105395,Active,B,4,2019-02-03,626400635.9,12.35,0.023814006,0.017039842,63,2022-02-03,,
105398,Active,A,4,2019-02-03,321683478.6,7.521212121,0.034557212,0.051475979,71,2022-02-03,,
105400,Active,C,4,2019-02-03,462597027.2,8.296,0.005249776,0.21078063,47,2022-01-30,,
105402,Active,B,4,2019-02-03,807023309.8,12.08378378,0.001237929,0.166789884,78,2022-01-29,,
105409,Active,A,4,2019-02-03,1296036385.0,9.52,0.028237237,0.002849923,81,2022-02-03,,
105411,Active,B,4,2019-02-03,1293777065.0,15.21052632,0.005618851,0.346992407,83,2022-02-02,,
105412,Active,B,4,2019-02-03,1086794777.0,16.35238095,0.032092899,0.154035309,45,2022-02-02,,
105415,Active,B,4,2019-02-03,1139746521.0,8.5,0.057397305,0.068428683,62,2022-02-03,,
105418,Active,B,4,2019-02-03,635414604.5,8.825531915,0.030188484,0.032346217,99,2022-02-03,,
105425,Active,A,4,2019-02-03,1812444493.0,16.00833333,0.008309816,0.009155169,71,2022-01-31,,
105426,Active,B,4,2019-02-03,522054060.1,13.83181818,0.064831291,0.005971313,44,2022-01-30,,
105427,Active,C,4,2019-02-03,139519187.3,6.276923077,0.0,0.008342627,26,2022-01-30,,
105435,Active,B,4,2019-02-03,490995184.2,9.219230769,0.024632725,0.022340189,53,2022-02-02,,
105437,Active,B,4,2019-02-03,186473958.7,7.4,0.090888085,0.183803361,35,2022-01-30,,
105438,Active,B,4,2019-02-03,527363808.5,12.5375,0.000537621,0.045820047,51,2022-01-29,,
105439,Active,C,4,2019-02-03,388597221.8,6.128947368,0.016768915,0.052007345,74,2022-01-31,,
105442,Active,C,4,2019-02-03,203967970.1,6.12,0.0213177,0.973228991,44,2022-02-02,,
105444,Active,A+,4,2019-02-03,1041281205.0,12.484375,0.003963063,0.025639217,60,2022-02-03,,
105446,Active,B,4,2019-02-03,627786538.4,9.066666667,0.049729491,0.047744892,51,2022-02-02,,
105457,Active,B,4,2019-02-03,959931616.9,13.01842105,0.00383534,0.283444464,76,2022-01-30,,
105458,Active,C,4,2019-02-03,435532070.6,7.285714286,0.066997591,0.122744801,87,2022-02-03,,
105460,Active,B,4,2019-02-03,487567619.2,13.92380952,0.035220338,0.043526837,53,2022-02-03,,
105472,Active,B,4,2019-02-03,460222265.9,8.678947368,0.001323069,0.0849208,76,2022-02-02,,
105480,Active,B,4,2019-02-03,781120204.7,10.812,0.0027945,0.034914559,51,2022-02-02,,
105481,Active,C,4,2019-02-03,239417932.2,5.95,0.003977561,0.331318201,35,2022-01-31,,
105485,Active,B,4,2019-02-03,883551886.0,11.80285714,0.012129033,0.043896916,69,2022-02-03,,
105486,Active,C,4,2019-02-03,302331431.4,7.6,0.097363469,0.0,35,2022-01-29,,
105489,Active,C,4,2019-02-03,285867895.7,7.083333333,0.080788243,0.092737248,36,2022-01-30,,
105490,Active,B,4,2019-02-03,229497670.4,5.230769231,0.044057692,0.149722305,27,2022-01-30,,
105494,Active,C,4,2019-02-03,260892547.7,5.45,0.0,0.174290288,69,2022-01-30,,
105496,Active,C,4,2019-02-03,191073110.9,6.715,0.0,0.702889799,40,2022-02-02,,
105499,Active,C,4,2019-02-03,304737228.1,9.676923077,0.000746609,0.421938463,27,2022-02-03,,
105500,Active,C,4,2019-02-03,186832963.0,4.952173913,0.020382312,0.154073853,45,2022-02-03,,
105502,Active,C,4,2019-02-03,244712593.8,7.042857143,0.00192241,0.0,38,2022-01-31,,
105505,Active,A,4,2019-02-03,428038919.0,10.76666667,0.076766916,0.001203346,35,2022-02-03,,
105512,Active,B,4,2019-02-03,676470382.1,19.55,0.000983981,0.018689661,45,2022-02-02,,
105515,Active,C,4,2019-02-03,413110582.6,8.678947368,0.013358167,0.101407366,35,2022-01-31,,
105518,Active,C,4,2019-02-03,780430896.8,15.01666667,0.015153004,0.059544438,44,2022-01-30,,
105520,Active,B,4,2019-02-03,525815836.7,9.906896552,0.003616478,0.209436255,58,2022-01-31,,
105523,Active,B,4,2019-02-03,733617957.4,17.68,0.016969133,0.365027465,29,2022-01-24,,
105525,Active,B,4,2019-02-03,171716293.9,7.65,0.008534887,0.796291519,53,2022-02-02,,
105533,Active,A,1,2019-02-03,1271979720.0,16.01290323,0.320458171,0.193670395,60,2022-02-03,,
105536,Active,B,1,2019-02-03,1362550659.0,17.80277778,0.162553038,0.0,78,2022-01-24,,
105537,Active,C,1,2019-02-03,289389157.3,10.73125,0.077337202,0.635903854,38,2022-02-02,,
105538,Active,B,1,2019-02-03,2008245464.0,23.85483871,0.035643994,0.127933229,62,2022-02-03,,
105540,Active,A,1,2019-02-03,1096918025.0,16.62222222,0.057317424,0.093017504,53,2022-01-24,,
105541,Active,A,1,2019-02-03,1979210448.0,15.82545455,0.05494881,0.107517545,108,2022-02-03,,
105543,Active,B,1,2019-02-03,705924685.2,12.92,0.078584482,0.794868024,74,2022-02-03,,
105548,Active,B,1,2019-02-03,513175792.6,9.916666667,0.184549757,0.293553284,44,2022-02-03,,
105549,Active,A,1,2019-02-03,2335793296.0,20.32608696,0.070599318,0.268596991,90,2022-02-03,,
105551,Active,B,1,2019-02-03,1455198078.0,13.3875,0.345382528,0.314580904,63,2022-02-03,,
105553,Active,B,1,2019-02-03,2366740876.0,24.72285714,0.037133501,0.251438185,74,2022-02-03,,
105558,Active,A+,1,2019-02-03,2689135824.0,22.32666667,0.013143396,0.0,98,2022-02-02,,
105561,Active,B,1,2019-02-03,1178297867.0,11.3212766,0.046551473,0.035553962,98,2022-01-30,,
105562,Active,A,1,2019-02-03,1965015271.0,18.04318182,0.09742527,0.175815626,92,2022-02-03,,
105563,Active,B,1,2019-02-03,1634638574.0,15.86666667,0.040480237,0.251989575,81,2022-02-03,,
105567,Active,B,1,2019-02-03,1035430039.0,12.41,0.110531413,0.056923678,42,2022-02-02,,
105569,Active,B,1,2019-02-03,405563413.2,10.02105263,0.0,0.014875764,38,2022-02-02,,
105570,Active,B,1,2019-02-03,334352565.4,12.65555556,0.0,0.01174797,18,2022-01-30,,
105571,Active,C,1,2019-02-03,388693303.3,12.01333333,0.004843458,0.270272893,29,2022-01-24,,
105579,Active,A,1,2019-02-03,1431871327.0,18.972,0.028735069,0.046196689,53,2022-01-29,,
105581,Active,B,1,2019-02-03,280849638.5,7.618518519,0.038526705,0.611597397,62,2022-01-29,,
105582,Active,C,1,2019-02-03,665875151.4,8.178378378,0.006017816,0.140286985,74,2022-01-29,,
105583,Active,B,1,2019-02-03,898597779.2,14.71714286,0.007215832,0.050000161,76,2022-01-29,,
105587,Active,C,1,2019-02-03,477447677.3,17.26153846,0.0,0.697504956,35,2022-01-30,,
105590,Active,C,1,2019-02-03,455554777.6,7.188571429,0.0,0.122561286,71,2022-02-03,,
105592,Active,C,1,2019-02-03,710357627.6,11.20740741,0.012806728,0.147208668,56,2022-01-30,,
105600,Active,C,1,2019-02-03,183556199.4,9.581818182,0.0,0.023686165,26,2022-01-30,,
105606,Active,B,1,2019-02-03,620763365.5,8.5,0.004166997,0.017585456,107,2022-02-02,,
105615,Active,B,1,2019-02-03,640318629.1,22.41875,0.131272557,0.625293517,35,2022-01-30,,
105617,Active,C,1,2019-02-03,676217557.4,10.89259259,0.054222076,0.202252592,62,2022-02-02,,
105619,Active,B,1,2019-02-03,777828197.0,14.81428571,0.041771119,0.571498417,40,2022-01-29,,
105620,Active,C,1,2019-02-03,454219459.1,8.860606061,0.003002013,0.14707808,69,2022-01-30,,
105624,Active,B,1,2019-02-03,1092630859.0,14.65238095,0.001141358,0.0,45,2022-02-02,,
105626,Active,B,1,2019-02-03,432101313.6,20.96666667,0.098634647,0.045314696,13,2022-01-30,,
105628,Active,A+,1,2019-02-03,2055961550.0,13.36949153,0.003994303,0.093902449,119,2022-01-31,,
105631,Active,A,1,2019-02-03,494204129.2,12.34347826,0.002736722,0.053161472,53,2022-01-31,,
105640,Active,B,1,2019-02-03,1129549203.0,10.44285714,0.000943571,0.604953371,35,2022-01-25,,
105643,Active,A+,1,2019-02-03,391352405.8,8.925,0.044353532,0.077468257,49,2022-01-25,,
105647,Active,C,1,2019-02-03,920341181.6,19.68421053,0.022315585,0.168962656,36,2022-01-29,,
105648,Active,C,1,2019-02-03,403593876.2,17.18888889,0.144940617,0.0,20,2022-01-24,,
105649,Active,C,4,2019-02-03,74337010.56,3.853333333,0.068288193,0.433921859,29,2022-02-03,,
105656,Active,A+,1,2019-02-03,3279711787.0,29.73023256,0.030508271,0.086330862,87,2022-01-29,,
105657,Active,A,1,2019-02-03,2415709982.0,22.78918919,0.056016001,0.162910149,76,2022-01-29,,
105660,Active,C,4,2019-02-03,74985200.88,9.471428571,0.0,0.103765559,15,2022-01-31,,
105663,Active,C,1,2019-02-03,665929388.0,10.69354839,0.016331093,0.13920387,69,2022-01-29,,
105665,Active,A+,1,2019-02-03,3660723793.0,23.26315789,0.041084947,0.067119711,78,2022-01-30,,
105667,Active,B,1,2019-02-03,1252284047.0,16.734375,0.042376171,0.163419572,71,2022-02-03,,
105668,Active,C,4,2019-02-03,206749768.4,10.625,0.021775813,0.018822953,22,2022-01-29,,
105669,Active,C,4,2019-02-03,207240734.5,5.761111111,0.070586069,0.37100127,35,2022-02-02,,
105674,Active,B,4,2019-02-03,772657622.2,10.54,0.042836554,0.253490021,69,2022-01-31,,
105675,Active,B,4,2019-02-03,295767418.6,8.33,0.014547999,0.451978511,38,2022-02-02,,
